,,Calc_Stat_TA_5m,,Calc_Stat_TA_5m,,Calc_Stat_TA_5m,,Calc_Stat_RH_5m,,Calc_Stat_RH_5m,,Calc_Stat_RH_5m,,Calc_Stat_PA_5m,,Calc_Stat_PA_5m,,Calc_Stat_PA_5m,,Calc_Sum_PR_5m,,Calc_Stat_SR_5m,,Calc_Stat_SR_5m,,Calc_Stat_SR_5m,,Calc_Sum_SR_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Charger
date,time,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Sum,status,Avg,status,Max,status,Min,status,Sum,status,DirAvg,status,DirMax,status,DirMin,status,GustDir,status,SpdAvg,status,SpdMax,status,SpdMin,status,WRun,status,External_DC
2/26/18,3:40:06 AM,-0.423,VALID,-0.285,VALID,-0.693,VALID,80.081,VALID,80.552,VALID,79.846,VALID,640.08,VALID,640.13,VALID,640.038,VALID,0,VALID,0.011,VALID,0.042,VALID,0,VALID,3.415,VALID,228,VALID,307,VALID,146,VALID,171,VALID,0.531,VALID,1.5,VALID,0,VALID,0.961,VALID,12.793
2/26/18,3:45:06 AM,-0.474,VALID,-0.34,VALID,-0.719,VALID,82.119,VALID,82.707,VALID,80.616,VALID,640.109,VALID,640.134,VALID,640.089,VALID,0,VALID,0.016,VALID,0.04,VALID,0,VALID,4.709,VALID,258,VALID,294,VALID,192,VALID,292,VALID,0.742,VALID,1.398,VALID,0.5,VALID,1.022,VALID,12.793
2/26/18,3:50:06 AM,-0.501,VALID,-0.389,VALID,-0.695,VALID,82.782,VALID,83.324,VALID,81.894,VALID,640.093,VALID,640.117,VALID,640.072,VALID,0,VALID,0.026,VALID,0.055,VALID,0.001,VALID,7.839,VALID,200,VALID,256,VALID,140,VALID,198,VALID,0.562,VALID,2.898,VALID,0,VALID,0.719,VALID,12.791
2/26/18,3:55:06 AM,-0.753,VALID,-0.697,VALID,-0.781,VALID,83.681,VALID,84.479,VALID,82.512,VALID,640.12,VALID,640.167,VALID,640.094,VALID,0,VALID,0.027,VALID,0.059,VALID,0,VALID,8.033,VALID,245,VALID,290,VALID,174,VALID,202,VALID,0.938,VALID,2.203,VALID,0,VALID,1.234,VALID,12.787
2/26/18,4:00:06 AM,-0.899,VALID,-0.731,VALID,-1.312,VALID,82.788,VALID,84.769,VALID,80.528,VALID,640.152,VALID,640.175,VALID,640.128,VALID,0,VALID,0.017,VALID,0.048,VALID,0,VALID,5.25,VALID,328,VALID,15,VALID,220,VALID,311,VALID,0.578,VALID,1.602,VALID,0,VALID,0.776,VALID,12.781
2/26/18,4:05:06 AM,-1.238,VALID,-0.966,VALID,-1.472,VALID,80.463,VALID,81.601,VALID,79.096,VALID,640.2,VALID,640.233,VALID,640.164,VALID,0,VALID,0.007,VALID,0.032,VALID,0,VALID,2.204,VALID,318,VALID,17,VALID,282,VALID,308,VALID,0.805,VALID,1.297,VALID,0.5,VALID,1.013,VALID,12.779
2/26/18,4:10:06 AM,-1.117,VALID,-0.957,VALID,-1.208,VALID,81.283,VALID,83.786,VALID,78.611,VALID,640.179,VALID,640.199,VALID,640.16,VALID,0,VALID,0.01,VALID,0.032,VALID,0,VALID,3.101,VALID,246,VALID,327,VALID,159,VALID,306,VALID,0.383,VALID,1.602,VALID,0,VALID,0.706,VALID,12.779
2/26/18,4:15:06 AM,-0.882,VALID,-0.83,VALID,-1.038,VALID,85.015,VALID,86.563,VALID,79.93,VALID,640.146,VALID,640.174,VALID,640.12,VALID,0,VALID,0.013,VALID,0.034,VALID,0,VALID,4.029,VALID,279,VALID,350,VALID,166,VALID,216,VALID,0.438,VALID,1.5,VALID,0.297,VALID,1.005,VALID,12.771
2/26/18,4:20:06 AM,-1.231,VALID,-1.063,VALID,-1.335,VALID,78.919,VALID,80.223,VALID,77.731,VALID,640.174,VALID,640.193,VALID,640.154,VALID,0,VALID,0.012,VALID,0.045,VALID,0,VALID,3.645,VALID,317,VALID,6,VALID,279,VALID,301,VALID,0.805,VALID,2.102,VALID,0,VALID,1.004,VALID,12.765
2/26/18,4:25:06 AM,-1.033,VALID,-0.861,VALID,-1.32,VALID,80.453,VALID,83.488,VALID,78.058,VALID,640.196,VALID,640.229,VALID,640.168,VALID,0,VALID,0.013,VALID,0.044,VALID,0,VALID,4.012,VALID,253,VALID,312,VALID,176,VALID,302,VALID,0.641,VALID,1.703,VALID,0,VALID,1.013,VALID,12.766
2/26/18,4:30:06 AM,-1.162,VALID,-1.087,VALID,-1.315,VALID,84.483,VALID,85.973,VALID,82.706,VALID,640.223,VALID,640.25,VALID,640.193,VALID,0,VALID,0.018,VALID,0.054,VALID,0,VALID,5.379,VALID,221,VALID,319,VALID,133,VALID,192,VALID,0.258,VALID,0.797,VALID,0,VALID,0.439,VALID,12.764
2/26/18,4:35:06 AM,-1.233,VALID,-0.967,VALID,-1.547,VALID,81.282,VALID,84.033,VALID,77.733,VALID,640.21,VALID,640.247,VALID,640.178,VALID,0,VALID,0.009,VALID,0.038,VALID,0,VALID,2.645,VALID,329,VALID,41,VALID,43,VALID,301,VALID,0.523,VALID,1.5,VALID,0,VALID,0.808,VALID,12.761
2/26/18,4:40:06 AM,-1.271,VALID,-0.982,VALID,-1.605,VALID,81.277,VALID,83.226,VALID,79.078,VALID,640.255,VALID,640.282,VALID,640.215,VALID,0,VALID,0.011,VALID,0.038,VALID,0,VALID,3.187,VALID,236,VALID,333,VALID,170,VALID,227,VALID,0.938,VALID,2.102,VALID,0,VALID,1.277,VALID,12.756
2/26/18,4:45:06 AM,-1.182,VALID,-1.087,VALID,-1.343,VALID,85.2,VALID,85.908,VALID,83.356,VALID,640.231,VALID,640.26,VALID,640.202,VALID,0,VALID,0.018,VALID,0.05,VALID,0,VALID,5.302,VALID,237,VALID,280,VALID,213,VALID,232,VALID,0.844,VALID,1.398,VALID,0.5,VALID,1.044,VALID,12.754
2/26/18,4:50:06 AM,-1.015,VALID,-0.85,VALID,-1.143,VALID,84.478,VALID,86.3,VALID,82.381,VALID,640.214,VALID,640.25,VALID,640.185,VALID,0,VALID,0.021,VALID,0.055,VALID,0,VALID,6.288,VALID,253,VALID,286,VALID,219,VALID,272,VALID,0.828,VALID,1.297,VALID,0.5,VALID,1.039,VALID,12.747
2/26/18,4:55:06 AM,-0.736,VALID,-0.681,VALID,-0.844,VALID,82.934,VALID,83.73,VALID,82.576,VALID,640.227,VALID,640.265,VALID,640.189,VALID,0,VALID,0.017,VALID,0.049,VALID,0,VALID,5.082,VALID,195,VALID,255,VALID,74,VALID,243,VALID,0.422,VALID,1.297,VALID,0.297,VALID,0.739,VALID,12.747
2/26/18,5:00:06 AM,-1.298,VALID,-0.805,VALID,-1.722,VALID,81.8,VALID,83.143,VALID,79.891,VALID,640.271,VALID,640.312,VALID,640.242,VALID,0,VALID,0.017,VALID,0.051,VALID,0,VALID,5.04,VALID,359,VALID,14,VALID,16,VALID,15,VALID,0.539,VALID,1.203,VALID,0,VALID,0.834,VALID,12.74
2/26/18,5:05:06 AM,-1.874,VALID,-1.723,VALID,-2.034,VALID,84.031,VALID,85.599,VALID,82.802,VALID,640.288,VALID,640.319,VALID,640.272,VALID,0,VALID,0.013,VALID,0.044,VALID,0,VALID,3.777,VALID,292,VALID,329,VALID,250,VALID,277,VALID,1,VALID,1.703,VALID,0.602,VALID,1.252,VALID,12.737
2/26/18,5:10:06 AM,-1.395,VALID,-1.175,VALID,-1.71,VALID,83.217,VALID,85.523,VALID,80.658,VALID,640.269,VALID,640.31,VALID,640.239,VALID,0,VALID,0.007,VALID,0.043,VALID,0,VALID,2.23,VALID,248,VALID,299,VALID,201,VALID,241,VALID,1.125,VALID,2.203,VALID,0.5,VALID,1.53,VALID,12.734
2/26/18,5:15:06 AM,-1.319,VALID,-1.155,VALID,-1.528,VALID,86.028,VALID,87.906,VALID,84.233,VALID,640.297,VALID,640.326,VALID,640.274,VALID,0,VALID,0.011,VALID,0.044,VALID,0,VALID,3.365,VALID,243,VALID,318,VALID,178,VALID,254,VALID,1.32,VALID,2.297,VALID,0,VALID,1.621,VALID,12.729
2/26/18,5:20:06 AM,-1.276,VALID,-1.116,VALID,-1.439,VALID,83.527,VALID,85.127,VALID,81.763,VALID,640.308,VALID,640.337,VALID,640.283,VALID,0,VALID,0.01,VALID,0.037,VALID,0,VALID,2.974,VALID,293,VALID,50,VALID,194,VALID,301,VALID,1.055,VALID,2.102,VALID,0,VALID,1.311,VALID,12.724
2/26/18,5:25:06 AM,-1.327,VALID,-1.125,VALID,-1.491,VALID,81.293,VALID,83.111,VALID,79.456,VALID,640.342,VALID,640.397,VALID,640.297,VALID,0,VALID,0.01,VALID,0.038,VALID,0,VALID,2.939,VALID,288,VALID,311,VALID,233,VALID,301,VALID,1.758,VALID,2.5,VALID,0.703,VALID,2.272,VALID,12.719
2/26/18,5:30:06 AM,-1.48,VALID,-1.376,VALID,-1.561,VALID,83.059,VALID,84.236,VALID,81.993,VALID,640.358,VALID,640.395,VALID,640.324,VALID,0,VALID,0.01,VALID,0.051,VALID,0,VALID,2.904,VALID,318,VALID,351,VALID,266,VALID,309,VALID,1.797,VALID,3,VALID,0.5,VALID,2.308,VALID,12.716
2/26/18,5:35:06 AM,-1.496,VALID,-1.228,VALID,-1.624,VALID,81.691,VALID,82.56,VALID,81.146,VALID,640.381,VALID,640.406,VALID,640.361,VALID,0,VALID,0.008,VALID,0.038,VALID,0,VALID,2.382,VALID,315,VALID,329,VALID,229,VALID,303,VALID,2.023,VALID,3.102,VALID,0.602,VALID,2.495,VALID,12.711
2/26/18,5:40:06 AM,-0.953,VALID,-0.68,VALID,-1.219,VALID,81.761,VALID,82.445,VALID,80.822,VALID,640.362,VALID,640.406,VALID,640.322,VALID,0,VALID,0.002,VALID,0.025,VALID,0,VALID,0.599,VALID,246,VALID,304,VALID,211,VALID,255,VALID,1.289,VALID,2.602,VALID,0.5,VALID,1.651,VALID,12.709
2/26/18,5:45:06 AM,-0.883,VALID,-0.685,VALID,-0.992,VALID,83.532,VALID,86.087,VALID,82.513,VALID,640.35,VALID,640.378,VALID,640.311,VALID,0,VALID,0.006,VALID,0.028,VALID,0,VALID,1.883,VALID,220,VALID,287,VALID,175,VALID,232,VALID,0.938,VALID,2,VALID,0.297,VALID,1.205,VALID,12.706
2/26/18,5:50:06 AM,-0.727,VALID,-0.611,VALID,-0.92,VALID,87.121,VALID,88.278,VALID,85.957,VALID,640.364,VALID,640.408,VALID,640.339,VALID,0,VALID,0.014,VALID,0.043,VALID,0,VALID,4.27,VALID,228,VALID,266,VALID,181,VALID,217,VALID,1.172,VALID,1.898,VALID,0.602,VALID,1.473,VALID,12.7
2/26/18,5:55:06 AM,-0.656,VALID,-0.566,VALID,-0.783,VALID,85.521,VALID,86.577,VALID,83.436,VALID,640.378,VALID,640.409,VALID,640.341,VALID,0,VALID,0.014,VALID,0.05,VALID,0,VALID,4.122,VALID,269,VALID,321,VALID,186,VALID,306,VALID,1.062,VALID,2.102,VALID,0.297,VALID,1.554,VALID,12.698
2/26/18,6:00:06 AM,-0.938,VALID,-0.736,VALID,-1.129,VALID,83.058,VALID,85.032,VALID,81.635,VALID,640.384,VALID,640.439,VALID,640.332,VALID,0,VALID,0.022,VALID,0.048,VALID,0,VALID,6.549,VALID,301,VALID,322,VALID,232,VALID,311,VALID,1.695,VALID,2.5,VALID,0.703,VALID,2.109,VALID,12.694
2/26/18,6:05:06 AM,-0.553,VALID,-0.409,VALID,-0.801,VALID,84.751,VALID,86.222,VALID,83.593,VALID,640.47,VALID,640.502,VALID,640.413,VALID,0,VALID,0.049,VALID,0.089,VALID,0.018,VALID,14.843,VALID,218,VALID,276,VALID,176,VALID,198,VALID,0.891,VALID,1.398,VALID,0.398,VALID,1.152,VALID,12.691
2/26/18,6:10:06 AM,-0.703,VALID,-0.624,VALID,-0.842,VALID,86.6,VALID,87.6,VALID,85.434,VALID,640.542,VALID,640.609,VALID,640.479,VALID,0,VALID,0.137,VALID,0.246,VALID,0.05,VALID,40.991,VALID,271,VALID,1,VALID,45,VALID,291,VALID,0.266,VALID,1.102,VALID,0,VALID,0.636,VALID,12.686
2/26/18,6:15:06 AM,-0.854,VALID,-0.784,VALID,-0.908,VALID,87.22,VALID,87.617,VALID,86.057,VALID,640.594,VALID,640.625,VALID,640.567,VALID,0,VALID,0.433,VALID,0.662,VALID,0.224,VALID,129.991,VALID,323,VALID,7,VALID,282,VALID,295,VALID,1.32,VALID,2.703,VALID,0.297,VALID,1.667,VALID,12.679
2/26/18,6:20:06 AM,-0.719,VALID,-0.449,VALID,-0.862,VALID,88.411,VALID,88.803,VALID,87.682,VALID,640.642,VALID,640.698,VALID,640.584,VALID,0,VALID,1.215,VALID,2.183,VALID,0.651,VALID,364.442,VALID,305,VALID,326,VALID,277,VALID,301,VALID,1.672,VALID,2.398,VALID,1.102,VALID,2.028,VALID,12.683
2/26/18,6:25:06 AM,-0.078,VALID,0.148,VALID,-0.445,VALID,85.629,VALID,87.536,VALID,84.631,VALID,640.751,VALID,640.814,VALID,640.692,VALID,0,VALID,3.356,VALID,4.972,VALID,2.181,VALID,1006.669,VALID,303,VALID,321,VALID,280,VALID,302,VALID,0.82,VALID,1.297,VALID,0.5,VALID,1.001,VALID,12.702
2/26/18,6:30:06 AM,0.255,VALID,0.416,VALID,0.154,VALID,85.158,VALID,86.107,VALID,83.927,VALID,640.845,VALID,640.885,VALID,640.799,VALID,0,VALID,9.501,VALID,12.363,VALID,4.99,VALID,2850.213,VALID,288,VALID,310,VALID,268,VALID,290,VALID,1.039,VALID,1.602,VALID,0.797,VALID,1.27,VALID,12.788
2/26/18,6:35:06 AM,0.437,VALID,0.608,VALID,0.311,VALID,84.225,VALID,84.675,VALID,83.913,VALID,640.857,VALID,640.89,VALID,640.817,VALID,0,VALID,15.129,VALID,17.392,VALID,12.37,VALID,4538.739,VALID,321,VALID,341,VALID,257,VALID,335,VALID,1.609,VALID,2.398,VALID,0.703,VALID,2.058,VALID,12.879
2/26/18,6:40:06 AM,0.602,VALID,0.775,VALID,0.395,VALID,84.146,VALID,84.812,VALID,83.661,VALID,640.849,VALID,640.894,VALID,640.827,VALID,0,VALID,19.983,VALID,21.803,VALID,17.418,VALID,5994.98,VALID,313,VALID,335,VALID,276,VALID,302,VALID,2.281,VALID,3.102,VALID,1.898,VALID,2.832,VALID,12.989
2/26/18,6:45:06 AM,0.789,VALID,1.064,VALID,0.382,VALID,82.488,VALID,85.034,VALID,81.119,VALID,640.931,VALID,640.983,VALID,640.883,VALID,0,VALID,24.728,VALID,28.939,VALID,21.822,VALID,7418.406,VALID,267,VALID,300,VALID,215,VALID,274,VALID,1.781,VALID,3.297,VALID,1,VALID,2.323,VALID,13.171
2/26/18,6:50:06 AM,0.981,VALID,1.05,VALID,0.886,VALID,83.126,VALID,85.79,VALID,81.752,VALID,640.987,VALID,641.019,VALID,640.953,VALID,0,VALID,40.435,VALID,57.845,VALID,28.968,VALID,12130.633,VALID,223,VALID,301,VALID,163,VALID,242,VALID,1.227,VALID,2.203,VALID,0.5,VALID,1.532,VALID,13.987
2/26/18,6:55:06 AM,0.78,VALID,0.885,VALID,0.694,VALID,86.787,VALID,88.628,VALID,85.767,VALID,641.07,VALID,641.118,VALID,641.011,VALID,0,VALID,80.286,VALID,108.724,VALID,52.333,VALID,24085.883,VALID,273,VALID,330,VALID,165,VALID,229,VALID,0.602,VALID,2.5,VALID,0,VALID,0.903,VALID,14.852
2/26/18,7:00:06 AM,0.805,VALID,0.924,VALID,0.687,VALID,87.812,VALID,88.629,VALID,87.427,VALID,641.12,VALID,641.151,VALID,641.1,VALID,0,VALID,126.054,VALID,146.208,VALID,80.619,VALID,37816.309,VALID,318,VALID,21,VALID,233,VALID,312,VALID,0.719,VALID,1.5,VALID,0,VALID,1.036,VALID,14.851
2/26/18,7:05:06 AM,0.923,VALID,0.949,VALID,0.899,VALID,89.353,VALID,90.142,VALID,87.904,VALID,641.181,VALID,641.226,VALID,641.116,VALID,0,VALID,113.367,VALID,188.609,VALID,82.268,VALID,34010.203,VALID,293,VALID,311,VALID,253,VALID,289,VALID,1.516,VALID,2.297,VALID,0.602,VALID,1.845,VALID,14.822
2/26/18,7:10:06 AM,1.21,VALID,1.567,VALID,0.937,VALID,89.637,VALID,90.241,VALID,88.796,VALID,641.234,VALID,641.257,VALID,641.205,VALID,0,VALID,213.695,VALID,283.5,VALID,173.848,VALID,64108.586,VALID,284,VALID,109,VALID,166,VALID,254,VALID,0.719,VALID,2.203,VALID,0,VALID,1.033,VALID,14.825
2/26/18,7:15:06 AM,2.076,VALID,2.471,VALID,1.59,VALID,86.427,VALID,88.584,VALID,83.955,VALID,641.264,VALID,641.302,VALID,641.224,VALID,0,VALID,219.685,VALID,305.585,VALID,115.533,VALID,65905.414,VALID,104,VALID,104,VALID,105,VALID,95,VALID,0.523,VALID,1.297,VALID,0,VALID,0.765,VALID,14.819
2/26/18,7:20:06 AM,2.46,VALID,2.545,VALID,2.4,VALID,84.475,VALID,85.434,VALID,83.272,VALID,641.311,VALID,641.348,VALID,641.277,VALID,0,VALID,258.682,VALID,339.852,VALID,132.574,VALID,77604.633,VALID,304,VALID,281,VALID,285,VALID,308,VALID,0.797,VALID,1.703,VALID,0,VALID,1.016,VALID,14.796
2/26/18,7:25:06 AM,2.492,VALID,2.699,VALID,2.312,VALID,84.577,VALID,86.617,VALID,83.176,VALID,641.358,VALID,641.385,VALID,641.332,VALID,0,VALID,320.066,VALID,385.965,VALID,207.559,VALID,96019.734,VALID,202,VALID,347,VALID,137,VALID,217,VALID,0.711,VALID,1.5,VALID,0,VALID,0.92,VALID,14.8
2/26/18,7:30:06 AM,2.698,VALID,2.802,VALID,2.441,VALID,85.754,VALID,86.916,VALID,84.668,VALID,641.407,VALID,641.47,VALID,641.362,VALID,0,VALID,175.267,VALID,311.861,VALID,145.365,VALID,52580.227,VALID,194,VALID,296,VALID,28,VALID,224,VALID,0.992,VALID,2.5,VALID,0,VALID,1.292,VALID,14.794
2/26/18,7:35:06 AM,2.773,VALID,2.823,VALID,2.705,VALID,87.298,VALID,88.259,VALID,85.689,VALID,641.479,VALID,641.519,VALID,641.448,VALID,0,VALID,163.1,VALID,183.345,VALID,150.349,VALID,48930.086,VALID,134,VALID,3,VALID,17,VALID,124,VALID,0.391,VALID,2,VALID,0,VALID,0.889,VALID,14.791
2/26/18,7:40:06 AM,2.887,VALID,3.02,VALID,2.815,VALID,85.986,VALID,86.701,VALID,85.318,VALID,641.531,VALID,641.582,VALID,641.494,VALID,0,VALID,179.97,VALID,196.905,VALID,169.075,VALID,53991.129,VALID,20,VALID,119,VALID,332,VALID,5,VALID,0.641,VALID,1.398,VALID,0,VALID,0.874,VALID,14.766
2/26/18,7:45:06 AM,3.315,VALID,3.696,VALID,3.027,VALID,85.818,VALID,86.978,VALID,84.672,VALID,641.569,VALID,641.605,VALID,641.545,VALID,0,VALID,290.684,VALID,466.739,VALID,180.479,VALID,87205.195,VALID,11,VALID,145,VALID,228,VALID,4,VALID,0.625,VALID,1.5,VALID,0,VALID,0.84,VALID,14.777
2/26/18,7:50:06 AM,4.047,VALID,4.568,VALID,3.69,VALID,82.921,VALID,86.487,VALID,80.171,VALID,641.605,VALID,641.635,VALID,641.582,VALID,0,VALID,559.767,VALID,575.309,VALID,462.328,VALID,167929.984,VALID,137,VALID,187,VALID,238,VALID,155,VALID,0.383,VALID,1.5,VALID,0,VALID,0.722,VALID,14.741
2/26/18,7:55:06 AM,5.243,VALID,5.984,VALID,4.583,VALID,79.58,VALID,82.47,VALID,77.005,VALID,641.618,VALID,641.655,VALID,641.581,VALID,0,VALID,565.118,VALID,583.879,VALID,406.935,VALID,169535.547,VALID,75,VALID,305,VALID,324,VALID,118,VALID,0.508,VALID,2,VALID,0,VALID,0.832,VALID,14.731
2/26/18,8:00:06 AM,5.756,VALID,6.064,VALID,5.386,VALID,78.015,VALID,81.754,VALID,75.183,VALID,641.653,VALID,641.675,VALID,641.632,VALID,0,VALID,576.346,VALID,685.962,VALID,377.442,VALID,173508.75,VALID,137,VALID,215,VALID,70,VALID,112,VALID,1.203,VALID,2.5,VALID,0,VALID,1.576,VALID,14.745
2/26/18,8:05:06 AM,5.717,VALID,5.882,VALID,5.424,VALID,79.169,VALID,81.145,VALID,76.921,VALID,641.675,VALID,641.72,VALID,641.638,VALID,0,VALID,417.646,VALID,725.426,VALID,221.878,VALID,124688.898,VALID,101,VALID,159,VALID,57,VALID,90,VALID,1.445,VALID,2.5,VALID,0.297,VALID,1.734,VALID,14.716
2/26/18,8:10:06 AM,5.138,VALID,5.56,VALID,4.954,VALID,78.619,VALID,82.283,VALID,75.842,VALID,641.719,VALID,641.741,VALID,641.695,VALID,0,VALID,291.669,VALID,385.776,VALID,219.122,VALID,87500.633,VALID,70,VALID,124,VALID,32,VALID,86,VALID,1.203,VALID,1.898,VALID,0.297,VALID,1.471,VALID,14.679
2/26/18,8:15:06 AM,5.745,VALID,6.271,VALID,5.261,VALID,77.295,VALID,79.985,VALID,74.295,VALID,641.745,VALID,641.786,VALID,641.713,VALID,0,VALID,399.029,VALID,621.133,VALID,334.02,VALID,119708.742,VALID,65,VALID,193,VALID,320,VALID,129,VALID,0.719,VALID,1.797,VALID,0,VALID,1.059,VALID,14.289
2/26/18,8:20:06 AM,6.061,VALID,6.271,VALID,5.822,VALID,75.755,VALID,79.147,VALID,73.263,VALID,641.802,VALID,641.836,VALID,641.763,VALID,0,VALID,341.753,VALID,397.089,VALID,317.906,VALID,102526.016,VALID,114,VALID,238,VALID,46,VALID,106,VALID,1.461,VALID,2.602,VALID,0,VALID,1.835,VALID,14.244
2/26/18,8:25:06 AM,5.695,VALID,5.817,VALID,5.606,VALID,72.597,VALID,75.004,VALID,71.099,VALID,641.863,VALID,641.906,VALID,641.824,VALID,0,VALID,301.494,VALID,338.959,VALID,271.002,VALID,90448.094,VALID,117,VALID,177,VALID,81,VALID,129,VALID,1.258,VALID,2.297,VALID,0,VALID,1.57,VALID,14.254
2/26/18,8:30:06 AM,5.718,VALID,5.856,VALID,5.617,VALID,73.751,VALID,76.039,VALID,71.865,VALID,641.913,VALID,641.957,VALID,641.867,VALID,0,VALID,214.779,VALID,270.629,VALID,171.554,VALID,64433.688,VALID,99,VALID,264,VALID,301,VALID,104,VALID,0.875,VALID,3.102,VALID,0,VALID,1.159,VALID,14.22
2/26/18,8:35:06 AM,5.613,VALID,5.839,VALID,5.408,VALID,76.921,VALID,80.167,VALID,72.098,VALID,641.976,VALID,642.007,VALID,641.931,VALID,0,VALID,135.061,VALID,171.294,VALID,116.001,VALID,40518.375,VALID,97,VALID,131,VALID,56,VALID,121,VALID,2.008,VALID,3.203,VALID,0.703,VALID,2.478,VALID,14.213
2/26/18,8:40:06 AM,5.398,VALID,5.433,VALID,5.356,VALID,79.872,VALID,82.427,VALID,77.186,VALID,642.002,VALID,642.028,VALID,641.97,VALID,0,VALID,125.732,VALID,129.98,VALID,117.448,VALID,37719.629,VALID,90,VALID,146,VALID,55,VALID,77,VALID,1.367,VALID,2.5,VALID,0.703,VALID,1.696,VALID,14.221
2/26/18,8:45:06 AM,5.427,VALID,5.469,VALID,5.358,VALID,80.778,VALID,82.045,VALID,79.242,VALID,641.99,VALID,642.029,VALID,641.96,VALID,0,VALID,129.114,VALID,145.054,VALID,122.439,VALID,38734.148,VALID,75,VALID,110,VALID,45,VALID,82,VALID,2.242,VALID,3.898,VALID,0.602,VALID,2.772,VALID,14.208
2/26/18,8:50:06 AM,5.196,VALID,5.36,VALID,5.01,VALID,81.145,VALID,82.478,VALID,79.014,VALID,641.979,VALID,642.013,VALID,641.948,VALID,0,VALID,167.395,VALID,180.834,VALID,145.246,VALID,50218.465,VALID,80,VALID,100,VALID,61,VALID,90,VALID,3.781,VALID,5.297,VALID,2.297,VALID,4.582,VALID,14.224
2/26/18,8:55:06 AM,4.986,VALID,5.042,VALID,4.918,VALID,83.145,VALID,84.124,VALID,82.084,VALID,642.018,VALID,642.074,VALID,641.959,VALID,0,VALID,179.493,VALID,186.825,VALID,162.86,VALID,53847.852,VALID,81,VALID,101,VALID,64,VALID,84,VALID,3.914,VALID,5.398,VALID,2.297,VALID,4.733,VALID,14.212
2/26/18,9:00:06 AM,4.956,VALID,4.985,VALID,4.924,VALID,83.543,VALID,85.17,VALID,81.81,VALID,642.098,VALID,642.142,VALID,642.055,VALID,0,VALID,156.221,VALID,173.315,VALID,150.03,VALID,46866.211,VALID,80,VALID,117,VALID,56,VALID,82,VALID,3,VALID,4.797,VALID,1.797,VALID,3.653,VALID,14.226
2/26/18,9:05:06 AM,5.046,VALID,5.09,VALID,4.983,VALID,83.817,VALID,85.092,VALID,81.384,VALID,642.158,VALID,642.203,VALID,642.107,VALID,0,VALID,226.077,VALID,249.517,VALID,173.66,VALID,67822.992,VALID,88,VALID,142,VALID,48,VALID,80,VALID,2.172,VALID,3.5,VALID,0.398,VALID,2.689,VALID,14.211
2/26/18,9:10:06 AM,5.093,VALID,5.122,VALID,5.054,VALID,84.488,VALID,86.014,VALID,82.49,VALID,642.194,VALID,642.227,VALID,642.166,VALID,0,VALID,213.469,VALID,244.572,VALID,185.998,VALID,64040.828,VALID,88,VALID,132,VALID,54,VALID,102,VALID,2.164,VALID,3.703,VALID,0.297,VALID,2.683,VALID,14.223
2/26/18,9:15:06 AM,5.1,VALID,5.152,VALID,5.046,VALID,83.397,VALID,86.375,VALID,80.947,VALID,642.233,VALID,642.25,VALID,642.212,VALID,0,VALID,192.69,VALID,200.169,VALID,184.896,VALID,57807.051,VALID,100,VALID,152,VALID,34,VALID,120,VALID,1.383,VALID,2.602,VALID,0.703,VALID,1.768,VALID,14.215
2/26/18,9:20:06 AM,5.16,VALID,5.329,VALID,5.078,VALID,83.555,VALID,85.025,VALID,82.145,VALID,642.241,VALID,642.263,VALID,642.218,VALID,0,VALID,215.54,VALID,249.98,VALID,200.196,VALID,64661.992,VALID,99,VALID,171,VALID,29,VALID,102,VALID,1.406,VALID,2.297,VALID,0.297,VALID,1.757,VALID,14.217
2/26/18,9:25:06 AM,5.498,VALID,5.738,VALID,5.34,VALID,81.992,VALID,84.702,VALID,78.217,VALID,642.198,VALID,642.232,VALID,642.182,VALID,0,VALID,310.476,VALID,367.827,VALID,250.371,VALID,93142.906,VALID,85,VALID,207,VALID,352,VALID,98,VALID,1.094,VALID,1.898,VALID,0,VALID,1.39,VALID,14.219
2/26/18,9:30:06 AM,5.79,VALID,5.944,VALID,5.701,VALID,81.353,VALID,85.305,VALID,78.398,VALID,642.218,VALID,642.246,VALID,642.189,VALID,0,VALID,449.935,VALID,524.058,VALID,368.238,VALID,134980.516,VALID,121,VALID,239,VALID,10,VALID,102,VALID,1.156,VALID,2.297,VALID,0,VALID,1.556,VALID,14.189
2/26/18,9:35:06 AM,6.175,VALID,6.482,VALID,5.887,VALID,79.9,VALID,87.394,VALID,74.921,VALID,642.18,VALID,642.233,VALID,642.137,VALID,0,VALID,604.86,VALID,921.733,VALID,503.427,VALID,181458.125,VALID,84,VALID,269,VALID,358,VALID,82,VALID,1.32,VALID,2.602,VALID,0,VALID,1.688,VALID,14.192
2/26/18,9:40:06 AM,6.614,VALID,6.959,VALID,6.33,VALID,76.563,VALID,79.669,VALID,74.443,VALID,642.159,VALID,642.198,VALID,642.135,VALID,0,VALID,528.303,VALID,683.258,VALID,453.494,VALID,158490.828,VALID,114,VALID,233,VALID,24,VALID,146,VALID,0.828,VALID,2.398,VALID,0,VALID,1.313,VALID,14.189
