,,Calc_Instant_Hum_1m,,Calc_Instant_Hum_1m,,Calc_Instant_Hum_1m,,Calc_Instant_Lluvia_1m,,Calc_Instant_Temp_1m,,Calc_Instant_Temp_1m,,Calc_Instant_Temp_1m,,Calc_Instant_PBaro1_1m,,Calc_Instant_PBaro1_1m,,Calc_Instant_PBaro1_1m,
time,status,Avg,status,Max,status,Min,status,Sum,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,
12/12/16 3:32:07 PM,VALID,97.809,VALID,97.812,VALID,97.804,VALID,0.0,VALID,4.594,VALID,4.601,VALID,4.589,VALID,649.419,VALID,649.42,VALID,649.419,
12/12/16 3:33:06 PM,VALID,97.789,VALID,97.844,VALID,97.745,VALID,0.0,VALID,4.648,VALID,4.74,VALID,4.581,VALID,649.423,VALID,649.442,VALID,649.401,
12/12/16 3:34:06 PM,VALID,98.069,VALID,98.144,VALID,97.947,VALID,0.0,VALID,4.934,VALID,5.012,VALID,4.86,VALID,649.403,VALID,649.414,VALID,649.387,
12/12/16 3:35:06 PM,VALID,98.119,VALID,98.17,VALID,98.081,VALID,0.0,VALID,4.995,VALID,5.026,VALID,4.97,VALID,649.424,VALID,649.451,VALID,649.396,
12/12/16 3:36:06 PM,VALID,98.133,VALID,98.144,VALID,98.114,VALID,0.0,VALID,5.103,VALID,5.149,VALID,5.047,VALID,649.397,VALID,649.411,VALID,649.382,
12/12/16 3:37:06 PM,VALID,97.98,VALID,98.015,VALID,97.941,VALID,0.0,VALID,5.053,VALID,5.121,VALID,4.997,VALID,649.414,VALID,649.435,VALID,649.388,
12/12/16 3:38:06 PM,VALID,97.962,VALID,98.074,VALID,97.842,VALID,0.0,VALID,4.907,VALID,5.007,VALID,4.83,VALID,649.393,VALID,649.416,VALID,649.369,
12/12/16 3:39:06 PM,VALID,97.745,VALID,97.808,VALID,97.712,VALID,0.0,VALID,4.91,VALID,5.038,VALID,4.824,VALID,649.403,VALID,649.417,VALID,649.391,
12/12/16 3:40:06 PM,VALID,98.125,VALID,98.178,VALID,98.082,VALID,0.0,VALID,5.156,VALID,5.217,VALID,5.098,VALID,649.393,VALID,649.413,VALID,649.367,
12/12/16 3:41:06 PM,VALID,97.746,VALID,97.808,VALID,97.684,VALID,0.0,VALID,5.032,VALID,5.054,VALID,5.008,VALID,649.406,VALID,649.421,VALID,649.376,
12/12/16 3:42:06 PM,VALID,97.506,VALID,97.585,VALID,97.45,VALID,0.0,VALID,5.045,VALID,5.12,VALID,4.985,VALID,649.424,VALID,649.452,VALID,649.399,
12/12/16 3:43:06 PM,VALID,97.573,VALID,97.705,VALID,97.409,VALID,0.0,VALID,5.033,VALID,5.095,VALID,4.998,VALID,649.44,VALID,649.45,VALID,649.431,
12/12/16 3:44:06 PM,VALID,97.436,VALID,97.582,VALID,97.284,VALID,0.0,VALID,5.145,VALID,5.244,VALID,5.076,VALID,649.445,VALID,649.45,VALID,649.441,
12/12/16 3:45:06 PM,VALID,97.833,VALID,97.908,VALID,97.742,VALID,0.0,VALID,5.352,VALID,5.393,VALID,5.288,VALID,649.42,VALID,649.438,VALID,649.406,
12/12/16 3:46:06 PM,VALID,97.634,VALID,97.812,VALID,97.516,VALID,0.0,VALID,5.109,VALID,5.171,VALID,5.027,VALID,649.429,VALID,649.442,VALID,649.418,
12/12/16 3:47:06 PM,VALID,97.245,VALID,97.372,VALID,97.119,VALID,0.0,VALID,4.894,VALID,4.931,VALID,4.864,VALID,649.41,VALID,649.412,VALID,649.407,
12/12/16 3:48:06 PM,VALID,97.358,VALID,97.572,VALID,97.151,VALID,0.0,VALID,5.083,VALID,5.129,VALID,5.004,VALID,649.42,VALID,649.431,VALID,649.405,
12/12/16 3:49:06 PM,VALID,97.703,VALID,97.747,VALID,97.649,VALID,0.0,VALID,5.25,VALID,5.281,VALID,5.231,VALID,649.422,VALID,649.43,VALID,649.409,
12/12/16 3:50:06 PM,VALID,97.767,VALID,97.812,VALID,97.713,VALID,0.0,VALID,5.351,VALID,5.364,VALID,5.328,VALID,649.368,VALID,649.38,VALID,649.359,
12/12/16 3:51:06 PM,VALID,97.753,VALID,97.775,VALID,97.712,VALID,0.0,VALID,5.362,VALID,5.397,VALID,5.318,VALID,649.412,VALID,649.418,VALID,649.404,
12/12/16 3:52:06 PM,VALID,97.377,VALID,97.516,VALID,97.272,VALID,0.0,VALID,5.315,VALID,5.398,VALID,5.257,VALID,649.384,VALID,649.406,VALID,649.343,
12/12/16 3:53:06 PM,VALID,97.691,VALID,97.813,VALID,97.55,VALID,0.0,VALID,5.552,VALID,5.613,VALID,5.5,VALID,649.425,VALID,649.438,VALID,649.413,
12/12/16 3:54:06 PM,VALID,97.597,VALID,97.738,VALID,97.436,VALID,0.0,VALID,5.398,VALID,5.511,VALID,5.272,VALID,649.424,VALID,649.441,VALID,649.411,
12/12/16 3:55:06 PM,VALID,97.279,VALID,97.41,VALID,97.176,VALID,0.0,VALID,5.339,VALID,5.421,VALID,5.248,VALID,649.422,VALID,649.434,VALID,649.417,
12/12/16 3:56:06 PM,VALID,97.507,VALID,97.617,VALID,97.384,VALID,0.0,VALID,5.286,VALID,5.344,VALID,5.246,VALID,649.441,VALID,649.464,VALID,649.419,
12/12/16 3:57:06 PM,VALID,97.28,VALID,97.316,VALID,97.252,VALID,0.0,VALID,5.208,VALID,5.225,VALID,5.198,VALID,649.429,VALID,649.443,VALID,649.418,
12/12/16 3:58:06 PM,VALID,97.302,VALID,97.351,VALID,97.239,VALID,0.0,VALID,5.229,VALID,5.255,VALID,5.185,VALID,649.439,VALID,649.451,VALID,649.43,
12/12/16 3:59:06 PM,VALID,97.256,VALID,97.377,VALID,97.118,VALID,0.0,VALID,5.174,VALID,5.24,VALID,5.141,VALID,649.43,VALID,649.443,VALID,649.419,
12/12/16 4:00:06 PM,VALID,97.071,VALID,97.143,VALID,96.985,VALID,0.0,VALID,5.119,VALID,5.157,VALID,5.097,VALID,649.414,VALID,649.429,VALID,649.403,
12/12/16 4:01:06 PM,VALID,96.996,VALID,97.117,VALID,96.919,VALID,0.0,VALID,5.132,VALID,5.213,VALID,5.076,VALID,649.406,VALID,649.419,VALID,649.386,
12/12/16 4:02:06 PM,VALID,97.359,VALID,97.449,VALID,97.244,VALID,0.0,VALID,5.202,VALID,5.256,VALID,5.169,VALID,649.375,VALID,649.387,VALID,649.365,
12/12/16 4:03:06 PM,VALID,97.16,VALID,97.219,VALID,97.043,VALID,0.0,VALID,5.105,VALID,5.176,VALID,5.036,VALID,649.395,VALID,649.402,VALID,649.386,
12/12/16 4:04:06 PM,VALID,96.933,VALID,97.007,VALID,96.876,VALID,0.0,VALID,5.046,VALID,5.052,VALID,5.035,VALID,649.383,VALID,649.399,VALID,649.367,
12/12/16 4:05:06 PM,VALID,96.994,VALID,97.016,VALID,96.982,VALID,0.0,VALID,5.054,VALID,5.063,VALID,5.045,VALID,649.393,VALID,649.41,VALID,649.381,
12/12/16 4:06:06 PM,VALID,96.929,VALID,96.952,VALID,96.885,VALID,0.0,VALID,5.075,VALID,5.114,VALID,5.036,VALID,649.416,VALID,649.431,VALID,649.401,
12/12/16 4:07:06 PM,VALID,96.966,VALID,97.076,VALID,96.779,VALID,0.0,VALID,5.096,VALID,5.117,VALID,5.064,VALID,649.417,VALID,649.421,VALID,649.415,
12/12/16 4:08:06 PM,VALID,97.106,VALID,97.218,VALID,96.916,VALID,0.0,VALID,5.239,VALID,5.254,VALID,5.212,VALID,649.435,VALID,649.458,VALID,649.423,
12/12/16 4:09:06 PM,VALID,97.261,VALID,97.385,VALID,97.148,VALID,0.0,VALID,5.416,VALID,5.515,VALID,5.321,VALID,649.452,VALID,649.46,VALID,649.437,
12/12/16 4:10:06 PM,VALID,97.177,VALID,97.538,VALID,96.72,VALID,0.0,VALID,5.258,VALID,5.404,VALID,5.13,VALID,649.449,VALID,649.476,VALID,649.41,
12/12/16 4:11:06 PM,VALID,96.291,VALID,96.385,VALID,96.142,VALID,0.0,VALID,5.154,VALID,5.221,VALID,5.08,VALID,649.43,VALID,649.434,VALID,649.423,
12/12/16 4:12:06 PM,VALID,96.527,VALID,96.652,VALID,96.345,VALID,0.0,VALID,5.218,VALID,5.262,VALID,5.189,VALID,649.437,VALID,649.45,VALID,649.415,
12/12/16 4:13:06 PM,VALID,96.527,VALID,96.777,VALID,96.287,VALID,0.0,VALID,5.356,VALID,5.425,VALID,5.278,VALID,649.439,VALID,649.442,VALID,649.437,
12/12/16 4:14:06 PM,VALID,97.092,VALID,97.31,VALID,96.917,VALID,0.0,VALID,5.525,VALID,5.626,VALID,5.454,VALID,649.42,VALID,649.437,VALID,649.388,
12/12/16 4:15:06 PM,VALID,96.395,VALID,96.717,VALID,96.223,VALID,0.0,VALID,5.35,VALID,5.396,VALID,5.316,VALID,649.416,VALID,649.428,VALID,649.407,
12/12/16 4:16:06 PM,VALID,96.493,VALID,96.652,VALID,96.319,VALID,0.0,VALID,5.374,VALID,5.441,VALID,5.307,VALID,649.412,VALID,649.426,VALID,649.396,
12/12/16 4:17:06 PM,VALID,96.162,VALID,96.254,VALID,96.02,VALID,0.0,VALID,5.4,VALID,5.452,VALID,5.373,VALID,649.409,VALID,649.427,VALID,649.4,
12/12/16 4:18:06 PM,VALID,96.628,VALID,96.786,VALID,96.446,VALID,0.0,VALID,5.612,VALID,5.72,VALID,5.524,VALID,649.408,VALID,649.428,VALID,649.384,
12/12/16 4:19:06 PM,VALID,97.072,VALID,97.145,VALID,96.985,VALID,0.0,VALID,5.639,VALID,5.725,VALID,5.559,VALID,649.428,VALID,649.444,VALID,649.413,
12/12/16 4:20:06 PM,VALID,96.698,VALID,96.787,VALID,96.621,VALID,0.0,VALID,5.48,VALID,5.503,VALID,5.462,VALID,649.415,VALID,649.428,VALID,649.407,
12/12/16 4:21:06 PM,VALID,97.064,VALID,97.219,VALID,96.919,VALID,0.0,VALID,5.596,VALID,5.624,VALID,5.56,VALID,649.431,VALID,649.445,VALID,649.415,
12/12/16 4:22:06 PM,VALID,97.139,VALID,97.178,VALID,97.119,VALID,0.0,VALID,5.637,VALID,5.677,VALID,5.602,VALID,649.425,VALID,649.439,VALID,649.417,
12/12/16 4:23:06 PM,VALID,97.305,VALID,97.417,VALID,97.221,VALID,0.0,VALID,5.657,VALID,5.733,VALID,5.59,VALID,649.421,VALID,649.45,VALID,649.39,
12/12/16 4:24:06 PM,VALID,97.075,VALID,97.087,VALID,97.052,VALID,0.0,VALID,5.571,VALID,5.586,VALID,5.549,VALID,649.401,VALID,649.402,VALID,649.401,
12/12/16 4:25:06 PM,VALID,97.131,VALID,97.152,VALID,97.119,VALID,0.0,VALID,5.598,VALID,5.605,VALID,5.583,VALID,649.401,VALID,649.41,VALID,649.395,
12/12/16 4:26:06 PM,VALID,96.929,VALID,96.988,VALID,96.82,VALID,0.0,VALID,5.539,VALID,5.597,VALID,5.474,VALID,649.389,VALID,649.399,VALID,649.382,
12/12/16 4:27:06 PM,VALID,96.211,VALID,96.522,VALID,95.888,VALID,0.0,VALID,5.361,VALID,5.415,VALID,5.322,VALID,649.374,VALID,649.383,VALID,649.368,
12/12/16 4:28:06 PM,VALID,96.073,VALID,96.382,VALID,95.714,VALID,0.0,VALID,5.537,VALID,5.622,VALID,5.453,VALID,649.357,VALID,649.373,VALID,649.347,
12/12/16 4:29:06 PM,VALID,96.406,VALID,96.547,VALID,96.124,VALID,0.0,VALID,5.61,VALID,5.637,VALID,5.589,VALID,649.353,VALID,649.371,VALID,649.342,
12/12/16 4:30:06 PM,VALID,96.008,VALID,96.049,VALID,95.959,VALID,0.0,VALID,5.69,VALID,5.777,VALID,5.63,VALID,649.341,VALID,649.348,VALID,649.329,
12/12/16 4:31:06 PM,VALID,95.873,VALID,96.348,VALID,95.35,VALID,0.0,VALID,5.63,VALID,5.701,VALID,5.578,VALID,649.357,VALID,649.371,VALID,649.344,
12/12/16 4:32:06 PM,VALID,94.506,VALID,94.915,VALID,94.286,VALID,0.0,VALID,5.515,VALID,5.536,VALID,5.479,VALID,649.366,VALID,649.394,VALID,649.347,
12/12/16 4:33:06 PM,VALID,94.698,VALID,95.025,VALID,94.452,VALID,0.0,VALID,5.582,VALID,5.611,VALID,5.554,VALID,649.353,VALID,649.368,VALID,649.335,
12/12/16 4:34:06 PM,VALID,95.671,VALID,95.982,VALID,95.316,VALID,0.0,VALID,5.72,VALID,5.755,VALID,5.674,VALID,649.345,VALID,649.361,VALID,649.332,
12/12/16 4:35:06 PM,VALID,96.029,VALID,96.243,VALID,95.723,VALID,0.0,VALID,5.685,VALID,5.791,VALID,5.576,VALID,649.359,VALID,649.372,VALID,649.347,
12/12/16 4:36:06 PM,VALID,94.968,VALID,95.19,VALID,94.824,VALID,0.0,VALID,5.536,VALID,5.588,VALID,5.508,VALID,649.334,VALID,649.348,VALID,649.321,
12/12/16 4:37:06 PM,VALID,95.431,VALID,95.49,VALID,95.349,VALID,0.0,VALID,5.594,VALID,5.616,VALID,5.575,VALID,649.338,VALID,649.355,VALID,649.323,
12/12/16 4:38:06 PM,VALID,96.233,VALID,96.521,VALID,95.89,VALID,0.0,VALID,5.713,VALID,5.73,VALID,5.688,VALID,649.335,VALID,649.357,VALID,649.318,
12/12/16 4:39:06 PM,VALID,96.573,VALID,96.652,VALID,96.515,VALID,0.0,VALID,5.625,VALID,5.667,VALID,5.597,VALID,649.332,VALID,649.347,VALID,649.316,
12/12/16 4:40:06 PM,VALID,96.433,VALID,96.587,VALID,96.323,VALID,0.0,VALID,5.435,VALID,5.475,VALID,5.392,VALID,649.34,VALID,649.349,VALID,649.323,
12/12/16 4:41:06 PM,VALID,96.649,VALID,96.844,VALID,96.415,VALID,0.0,VALID,5.431,VALID,5.457,VALID,5.399,VALID,649.321,VALID,649.334,VALID,649.297,
12/12/16 4:42:06 PM,VALID,96.88,VALID,97.118,VALID,96.712,VALID,0.0,VALID,5.528,VALID,5.592,VALID,5.442,VALID,649.315,VALID,649.336,VALID,649.286,
12/12/16 4:43:06 PM,VALID,96.959,VALID,97.253,VALID,96.647,VALID,0.0,VALID,5.384,VALID,5.476,VALID,5.323,VALID,649.298,VALID,649.307,VALID,649.289,
12/12/16 4:44:06 PM,VALID,96.878,VALID,97.112,VALID,96.613,VALID,0.0,VALID,5.485,VALID,5.553,VALID,5.418,VALID,649.29,VALID,649.307,VALID,649.277,
12/12/16 4:45:06 PM,VALID,97.217,VALID,97.251,VALID,97.179,VALID,0.0,VALID,5.535,VALID,5.55,VALID,5.515,VALID,649.288,VALID,649.298,VALID,649.283,
12/12/16 4:46:06 PM,VALID,97.06,VALID,97.119,VALID,97.017,VALID,0.0,VALID,5.52,VALID,5.529,VALID,5.507,VALID,649.307,VALID,649.32,VALID,649.288,
12/12/16 4:47:06 PM,VALID,96.872,VALID,96.921,VALID,96.776,VALID,0.0,VALID,5.5,VALID,5.519,VALID,5.481,VALID,649.288,VALID,649.307,VALID,649.277,
12/12/16 4:48:06 PM,VALID,96.908,VALID,97.02,VALID,96.852,VALID,0.0,VALID,5.613,VALID,5.691,VALID,5.525,VALID,649.292,VALID,649.323,VALID,649.264,
12/12/16 4:49:06 PM,VALID,96.92,VALID,97.152,VALID,96.622,VALID,0.0,VALID,5.622,VALID,5.667,VALID,5.582,VALID,649.263,VALID,649.277,VALID,649.251,
12/12/16 4:50:06 PM,VALID,96.19,VALID,96.389,VALID,95.958,VALID,0.0,VALID,5.726,VALID,5.774,VALID,5.699,VALID,649.286,VALID,649.299,VALID,649.264,
12/12/16 4:51:06 PM,VALID,95.545,VALID,95.655,VALID,95.456,VALID,0.0,VALID,5.943,VALID,6.011,VALID,5.861,VALID,649.282,VALID,649.296,VALID,649.261,
12/12/16 4:52:06 PM,VALID,94.379,VALID,94.558,VALID,94.192,VALID,0.0,VALID,6.078,VALID,6.136,VALID,6.044,VALID,649.29,VALID,649.31,VALID,649.273,
12/12/16 4:53:06 PM,VALID,92.669,VALID,93.128,VALID,92.424,VALID,0.0,VALID,6.029,VALID,6.048,VALID,5.994,VALID,649.306,VALID,649.331,VALID,649.264,
12/12/16 4:54:06 PM,VALID,91.41,VALID,91.797,VALID,91.1,VALID,0.0,VALID,5.997,VALID,6.01,VALID,5.985,VALID,649.307,VALID,649.328,VALID,649.276,
12/12/16 4:55:06 PM,VALID,91.401,VALID,91.769,VALID,91.066,VALID,0.0,VALID,5.982,VALID,5.998,VALID,5.966,VALID,649.297,VALID,649.304,VALID,649.287,
12/12/16 4:56:06 PM,VALID,91.598,VALID,91.835,VALID,91.298,VALID,0.0,VALID,6.018,VALID,6.046,VALID,5.992,VALID,649.308,VALID,649.329,VALID,649.292,
12/12/16 4:57:06 PM,VALID,90.423,VALID,90.865,VALID,90.134,VALID,0.0,VALID,5.952,VALID,5.956,VALID,5.947,VALID,649.315,VALID,649.327,VALID,649.294,
12/12/16 4:58:06 PM,VALID,90.412,VALID,90.866,VALID,90.137,VALID,0.0,VALID,5.981,VALID,6.011,VALID,5.94,VALID,649.306,VALID,649.314,VALID,649.296,
12/12/16 4:59:06 PM,VALID,91.057,VALID,91.365,VALID,90.868,VALID,0.0,VALID,5.984,VALID,5.989,VALID,5.972,VALID,649.309,VALID,649.323,VALID,649.293,
12/12/16 5:00:07 PM,VALID,90.808,VALID,90.966,VALID,90.596,VALID,0.0,VALID,5.927,VALID,5.946,VALID,5.912,VALID,649.31,VALID,649.313,VALID,649.305,
12/12/16 5:01:06 PM,VALID,90.268,VALID,90.768,VALID,89.901,VALID,0.0,VALID,5.895,VALID,5.914,VALID,5.857,VALID,649.299,VALID,649.321,VALID,649.276,
12/12/16 5:02:06 PM,VALID,90.743,VALID,90.928,VALID,90.501,VALID,0.0,VALID,5.98,VALID,5.988,VALID,5.967,VALID,649.317,VALID,649.321,VALID,649.315,
12/12/16 5:03:06 PM,VALID,90.255,VALID,90.96,VALID,89.602,VALID,0.0,VALID,5.898,VALID,5.933,VALID,5.873,VALID,649.341,VALID,649.358,VALID,649.313,
12/12/16 5:04:06 PM,VALID,90.165,VALID,90.425,VALID,90.001,VALID,0.0,VALID,5.827,VALID,5.838,VALID,5.811,VALID,649.328,VALID,649.334,VALID,649.321,
12/12/16 5:05:06 PM,VALID,90.31,VALID,90.669,VALID,89.995,VALID,0.0,VALID,5.829,VALID,5.858,VALID,5.797,VALID,649.319,VALID,649.333,VALID,649.295,
12/12/16 5:06:06 PM,VALID,91.432,VALID,91.666,VALID,91.132,VALID,0.0,VALID,5.919,VALID,5.929,VALID,5.914,VALID,649.308,VALID,649.312,VALID,649.302,
12/12/16 5:07:06 PM,VALID,90.532,VALID,91.133,VALID,90.094,VALID,0.0,VALID,6.004,VALID,6.092,VALID,5.918,VALID,649.298,VALID,649.317,VALID,649.27,
12/12/16 5:08:06 PM,VALID,92.238,VALID,92.765,VALID,91.526,VALID,0.0,VALID,6.24,VALID,6.25,VALID,6.223,VALID,649.279,VALID,649.293,VALID,649.262,
12/12/16 5:09:06 PM,VALID,91.931,VALID,92.131,VALID,91.831,VALID,0.0,VALID,6.405,VALID,6.416,VALID,6.389,VALID,649.246,VALID,649.258,VALID,649.234,
12/12/16 5:10:06 PM,VALID,90.703,VALID,91.069,VALID,90.37,VALID,0.0,VALID,6.438,VALID,6.487,VALID,6.397,VALID,649.255,VALID,649.264,VALID,649.249,
12/12/16 5:11:06 PM,VALID,87.297,VALID,88.804,VALID,86.045,VALID,0.0,VALID,6.293,VALID,6.36,VALID,6.217,VALID,649.231,VALID,649.238,VALID,649.218,
12/12/16 5:12:06 PM,VALID,86.763,VALID,87.602,VALID,85.978,VALID,0.0,VALID,6.137,VALID,6.194,VALID,6.077,VALID,649.233,VALID,649.248,VALID,649.221,
12/12/16 5:13:06 PM,VALID,86.595,VALID,87.234,VALID,86.177,VALID,0.0,VALID,5.958,VALID,5.999,VALID,5.924,VALID,649.214,VALID,649.216,VALID,649.211,
12/12/16 5:14:06 PM,VALID,87.782,VALID,88.771,VALID,86.669,VALID,0.0,VALID,5.947,VALID,5.96,VALID,5.926,VALID,649.213,VALID,649.237,VALID,649.197,
12/12/16 5:15:06 PM,VALID,88.37,VALID,88.731,VALID,88.137,VALID,0.0,VALID,5.868,VALID,5.884,VALID,5.838,VALID,649.208,VALID,649.221,VALID,649.202,
12/12/16 5:16:06 PM,VALID,88.646,VALID,89.462,VALID,88.039,VALID,0.0,VALID,5.881,VALID,5.916,VALID,5.85,VALID,649.197,VALID,649.21,VALID,649.189,
12/12/16 5:17:06 PM,VALID,90.866,VALID,91.295,VALID,90.269,VALID,0.0,VALID,5.959,VALID,5.998,VALID,5.91,VALID,649.226,VALID,649.253,VALID,649.207,
12/12/16 5:18:06 PM,VALID,88.859,VALID,89.503,VALID,88.505,VALID,0.0,VALID,5.93,VALID,5.934,VALID,5.925,VALID,649.193,VALID,649.193,VALID,649.191,
12/12/16 5:19:06 PM,VALID,88.88,VALID,89.329,VALID,88.472,VALID,0.0,VALID,5.993,VALID,6.01,VALID,5.968,VALID,649.204,VALID,649.209,VALID,649.198,
12/12/16 5:20:06 PM,VALID,89.966,VALID,90.301,VALID,89.736,VALID,0.0,VALID,6.084,VALID,6.121,VALID,6.062,VALID,649.177,VALID,649.205,VALID,649.144,
12/12/16 5:21:06 PM,VALID,89.921,VALID,90.23,VALID,89.628,VALID,0.0,VALID,6.086,VALID,6.126,VALID,6.046,VALID,649.182,VALID,649.184,VALID,649.18,
12/12/16 5:22:06 PM,VALID,88.957,VALID,89.735,VALID,88.539,VALID,0.0,VALID,6.013,VALID,6.042,VALID,5.987,VALID,649.189,VALID,649.204,VALID,649.168,
12/12/16 5:23:06 PM,VALID,89.558,VALID,89.773,VALID,89.405,VALID,0.0,VALID,6.033,VALID,6.037,VALID,6.026,VALID,649.182,VALID,649.19,VALID,649.173,
12/12/16 5:24:06 PM,VALID,90.309,VALID,90.467,VALID,90.1,VALID,0.0,VALID,6.08,VALID,6.102,VALID,6.055,VALID,649.191,VALID,649.201,VALID,649.181,
12/12/16 5:25:06 PM,VALID,89.946,VALID,89.969,VALID,89.905,VALID,0.0,VALID,6.118,VALID,6.158,VALID,6.091,VALID,649.171,VALID,649.181,VALID,649.166,
12/12/16 5:26:06 PM,VALID,90.702,VALID,90.871,VALID,90.504,VALID,0.0,VALID,6.232,VALID,6.275,VALID,6.191,VALID,649.156,VALID,649.171,VALID,649.142,
12/12/16 5:27:06 PM,VALID,89.788,VALID,90.634,VALID,88.762,VALID,0.0,VALID,6.286,VALID,6.307,VALID,6.274,VALID,649.155,VALID,649.167,VALID,649.147,
12/12/16 5:28:06 PM,VALID,88.434,VALID,88.6,VALID,88.338,VALID,0.0,VALID,6.35,VALID,6.375,VALID,6.313,VALID,649.15,VALID,649.165,VALID,649.141,
12/12/16 5:29:06 PM,VALID,88.18,VALID,88.867,VALID,87.742,VALID,0.0,VALID,6.372,VALID,6.388,VALID,6.346,VALID,649.133,VALID,649.142,VALID,649.129,
12/12/16 5:30:06 PM,VALID,86.905,VALID,87.703,VALID,86.302,VALID,0.0,VALID,6.324,VALID,6.368,VALID,6.297,VALID,649.123,VALID,649.126,VALID,649.118,
12/12/16 5:31:06 PM,VALID,90.045,VALID,90.928,VALID,89.206,VALID,0.0,VALID,6.471,VALID,6.526,VALID,6.407,VALID,649.125,VALID,649.147,VALID,649.112,
12/12/16 5:32:06 PM,VALID,89.069,VALID,90.261,VALID,87.973,VALID,0.0,VALID,6.406,VALID,6.447,VALID,6.385,VALID,649.11,VALID,649.115,VALID,649.102,
12/12/16 5:33:06 PM,VALID,87.904,VALID,88.204,VALID,87.639,VALID,0.0,VALID,6.395,VALID,6.464,VALID,6.35,VALID,649.125,VALID,649.141,VALID,649.104,
12/12/16 5:34:06 PM,VALID,89.611,VALID,90.171,VALID,89.33,VALID,0.0,VALID,6.516,VALID,6.542,VALID,6.483,VALID,649.085,VALID,649.115,VALID,649.07,
12/12/16 5:35:06 PM,VALID,87.96,VALID,88.871,VALID,86.736,VALID,0.0,VALID,6.503,VALID,6.541,VALID,6.463,VALID,649.092,VALID,649.096,VALID,649.085,
12/12/16 5:36:06 PM,VALID,86.882,VALID,87.301,VALID,86.376,VALID,0.0,VALID,6.448,VALID,6.477,VALID,6.419,VALID,649.077,VALID,649.08,VALID,649.074,
12/12/16 5:37:06 PM,VALID,88.416,VALID,88.874,VALID,87.667,VALID,0.0,VALID,6.508,VALID,6.535,VALID,6.486,VALID,649.066,VALID,649.073,VALID,649.062,
12/12/16 5:38:06 PM,VALID,87.195,VALID,87.932,VALID,86.743,VALID,0.0,VALID,6.404,VALID,6.419,VALID,6.388,VALID,649.064,VALID,649.074,VALID,649.05,
12/12/16 5:39:06 PM,VALID,88.149,VALID,88.465,VALID,87.907,VALID,0.0,VALID,6.424,VALID,6.45,VALID,6.407,VALID,649.042,VALID,649.055,VALID,649.027,
12/12/16 5:40:06 PM,VALID,87.075,VALID,87.503,VALID,86.776,VALID,0.0,VALID,6.466,VALID,6.488,VALID,6.432,VALID,649.048,VALID,649.068,VALID,649.027,
12/12/16 5:41:06 PM,VALID,86.868,VALID,87.208,VALID,86.668,VALID,0.0,VALID,6.498,VALID,6.502,VALID,6.496,VALID,649.038,VALID,649.045,VALID,649.028,
12/12/16 5:42:06 PM,VALID,86.108,VALID,86.443,VALID,85.571,VALID,0.0,VALID,6.556,VALID,6.588,VALID,6.497,VALID,649.041,VALID,649.06,VALID,649.024,
12/12/16 5:43:06 PM,VALID,87.23,VALID,87.674,VALID,86.509,VALID,0.0,VALID,6.774,VALID,6.832,VALID,6.702,VALID,649.032,VALID,649.049,VALID,649.01,
12/12/16 5:44:06 PM,VALID,88.059,VALID,88.601,VALID,87.404,VALID,0.0,VALID,6.93,VALID,6.97,VALID,6.897,VALID,649.017,VALID,649.027,VALID,649.012,
12/12/16 5:45:06 PM,VALID,86.395,VALID,87.136,VALID,85.68,VALID,0.0,VALID,6.739,VALID,6.817,VALID,6.67,VALID,649.029,VALID,649.035,VALID,649.022,
12/12/16 5:46:06 PM,VALID,86.733,VALID,87.276,VALID,86.212,VALID,0.0,VALID,6.606,VALID,6.641,VALID,6.585,VALID,649.003,VALID,649.014,VALID,648.984,
12/12/16 5:47:06 PM,VALID,89.093,VALID,89.538,VALID,88.51,VALID,0.0,VALID,6.711,VALID,6.723,VALID,6.694,VALID,648.992,VALID,649.0,VALID,648.985,
12/12/16 5:48:06 PM,VALID,86.604,VALID,87.596,VALID,85.707,VALID,0.0,VALID,6.583,VALID,6.636,VALID,6.53,VALID,648.982,VALID,648.99,VALID,648.971,
12/12/16 5:49:06 PM,VALID,87.229,VALID,88.408,VALID,86.169,VALID,0.0,VALID,6.586,VALID,6.66,VALID,6.527,VALID,648.989,VALID,649.021,VALID,648.963,
12/12/16 5:50:07 PM,VALID,87.922,VALID,88.895,VALID,86.777,VALID,0.0,VALID,6.586,VALID,6.607,VALID,6.574,VALID,648.98,VALID,648.995,VALID,648.971,
12/12/16 5:51:06 PM,VALID,87.373,VALID,88.21,VALID,86.832,VALID,0.0,VALID,6.625,VALID,6.654,VALID,6.582,VALID,648.969,VALID,648.989,VALID,648.957,
12/12/16 5:52:06 PM,VALID,85.676,VALID,86.777,VALID,84.739,VALID,0.0,VALID,6.72,VALID,6.743,VALID,6.702,VALID,648.966,VALID,648.974,VALID,648.951,
12/12/16 5:53:06 PM,VALID,85.157,VALID,85.611,VALID,84.749,VALID,0.0,VALID,6.723,VALID,6.782,VALID,6.658,VALID,648.948,VALID,648.961,VALID,648.94,
12/12/16 5:54:06 PM,VALID,83.503,VALID,83.75,VALID,83.217,VALID,0.0,VALID,6.623,VALID,6.649,VALID,6.605,VALID,648.944,VALID,648.949,VALID,648.935,
